,date,cusip,permno,permco,bidlo,askhi,prc,vol,ret,bid,ask,shrout,openprc,numtrd,retx,gvkey,datadate,fyearq,fqtr,fyr,tic,cusip,conm,datacqtr,datafqtr,rp,rdq,actq,altoq,ancq,aoq,arcedq,arceepsq,arceq,atq,cshfd12,ceqq,dd1q,cheq,chq,cogsq,csh12q,cshiq,cshopq,cshoq,dlcq,dlttq,dpq,dpretq,drcq,drltq,gdwlq,glaq,npq,ibcomq,ibmiiq,ibq,obkq,intanoq,intanq,invtq,lctq,lltq,lseq,ltq,niq,nopiq,oibdpq,piq,ppegtq,ppentq,prcraq,rcaq,rectq,rectrq,revtq,saleq,stkcoq,teqq,tstknq,txdbaq,txdbq,txdiq,txpq,txtq,udoltq,uinvq,ulcoq,wcapq,xintq,xoprq,xrdq,xsgaq,amcy,aqcy,capxy,cdvcy,chechy,cogsy,depcy,dltisy,dltry,dpcy,dprety,dpy,dvpy,dvy,ffoy,fincfy,gdwliay,gdwlipy,ibmiiy,intpny,invchy,ivncfy,niy,nopiy,oancfy,piy,prstkccy,prstkcy,revty,saley,scstkcy,stkcoy,txdcy,txpdy,txty,uwkcapcy,wcapchy,xopry,xrdy,xsgay,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq
25,2012-10-22,82655M10,87344.0,17206.0,2.27999997138977,2.57999992370605,2.29999995231628,313668.0,-0.0833732411265373,2.29999995231628,2.30999994277954,25080.0,2.51999998092651,1177.0,-0.0833732411265373,125239,2012-09-30,2012.0,2.0,3.0,SIFY,82655M107,SIFY TECHNOLOGIES LTD -ADR,2012Q3,2012Q2,Q,2012-10-17,96.258,16.512,119.856,28.569,,,,216.114,118.482,120.525,7.297,17.14,16.053,22.271,118.476,,,,20.406,11.469,4.117,,10.956,0.0,0.276,12.426,13.109,11.28,11.28,11.28,,11.778,12.054,1.057,78.979,16.61,216.114,95.589,11.28,0.322,3.027,11.28,197.354,91.287,,,58.676,58.676,40.686,40.686,0.009,120.525,0.0,0.0,0.0,,0.0,0.0,,,,17.279,0.378,37.659,,15.388,,0.0,25.359,,6.475,42.306,,4.914,0.83,7.963,,7.87,0.0,0.0,,1.721,,,9.908,2.363,-0.674,1.736,9.908,0.395,2.968,9.908,,0.0,76.186,76.186,,0.032,0.0,2.672,0.0,,,69.827,,27.521,5482396.0,0.0,,2.3,2.749,2.02
26,2012-10-22,30956210,10913.0,8788.0,9.81009960174561,10.7399997711182,10.539999961853,16479.0,-0.0009478889987804,10.4700002670288,10.5500001907349,7466.0,10.7399997711182,71.0,-0.0009478889987804,018110,2012-09-30,2012.0,3.0,12.0,FFKT,309562106,FARMERS CAPITAL BANK CORP,2012Q3,2012Q3,Q,2012-10-17,,,,667.271,,,,1854.982,7.4498,139.249,,110.218,,4.255,7.4498,7.466,,7.466,25.74,229.35,1.13,,,,0.0,,,2.61,3.091,3.091,,1.648,1.648,47.48,,,1854.982,1686.304,3.091,-5.387,10.659,4.142,,36.846,,,993.167,,,23.744,0.011,168.678,0.0,,0.0,,,1.051,,,,,,13.085,,8.83,,0.0,1.491,,15.909,16.496,,0.0,10.314,3.398,,3.398,1.439,1.125,,-43.778,,,9.547,14.765,-0.277,37.313,9.547,-14.581,22.374,11.844,,0.0,,72.152,,0.031,0.068,2.5,2.297,,,42.858,,26.362,656423.0,0.0,78.393,10.5,10.5,6.46
27,2012-10-22,62874M10,89758.0,44119.0,17.7399005889893,17.7399005889893,17.7399005889893,220.0,0.0356042869389057,17.1200008392334,17.7299995422363,3423.0,17.7399005889893,3.0,0.0356042869389057,063723,2012-09-30,2012.0,3.0,12.0,NBTF,62874M104,NB & T FINANCIAL GROUP INC,2012Q3,2012Q3,Q,2012-10-16,,,,175.417,,,,669.838,3.4318,71.153,,79.939,,2.722,3.4238,3.819,,3.423,0.0,15.31,0.404,,,,3.625,,,1.274,1.274,1.274,,0.624,4.249,2.196,,,669.838,598.685,1.274,-1.779,3.355,1.531,,18.385,,,393.901,,,9.828,0.051,71.153,0.396,0.0,,,,0.257,,,,,,6.473,,3.751,,0.0,0.469,,4.271,6.214,,0.0,0.0,1.225,,1.225,0.0,3.082,,-8.131,,,2.79,2.689,-0.14,2.92,2.79,-5.211,9.482,3.447,,0.251,,27.051,,0.135,,0.65,0.657,,,17.527,,11.313,23729.0,0.3,63.3255,18.5,19.5,18.22
28,2012-10-22,50181P10,13007.0,53883.0,13.6599998474121,13.8599996566772,13.8500003814697,1250.0,0.0183823518455028,13.8400001525879,14.1000003814697,6727.0,13.8100004196167,8.0,0.0183823518455028,066210,2012-09-30,2012.0,3.0,12.0,LCNB,50181P100,LCNB CORP,2012Q3,2012Q3,Q,2012-10-16,,,,310.443,,,,817.192,6.782,82.131,,33.074,,1.626,6.7103,7.48,0.0,6.727,12.076,14.049,,,,,5.915,,,1.847,1.847,1.847,,,5.915,2.314,,,817.192,735.061,1.847,,4.216,2.419,,16.82,,,454.541,,,9.609,0.01,82.131,0.753,0.0,,,,0.572,,,,,,5.393,,3.767,,0.0,0.403,,13.539,4.526,,0.0,7.324,2.339,,,0.0,3.006,,17.737,,,6.111,3.857,0.164,-11.998,6.111,,7.8,8.134,,0.0,,29.002,,0.03,,1.735,2.023,,,15.561,,11.035,107915.0,0.16,90.1418,13.4,13.75,12.84
29,2012-10-22,91146010,88984.0,41564.0,2.75659990310669,2.95000004768372,2.95000004768372,6739.0,0.0,2.85999989509583,2.95000004768372,13942.0,2.82999992370605,36.0,0.0,064228,2012-09-30,2012.0,3.0,12.0,UBFO,911460103,UNITED SECURITY BANCSHARS CA,2012Q3,2012Q3,Q,2012-10-16,,,,90.093,,,,633.631,14.1813,67.674,,143.026,,0.513,14.1813,13.942,0.0,13.942,0.0,9.515,0.398,,,,4.488,0.0,,1.367,1.367,1.367,,0.304,4.792,23.487,,,633.631,565.957,1.367,-0.968,3.511,2.145,,12.495,,,364.53,,,7.105,0.007,67.674,0.0,10.862,0.0,,,0.778,,,,,,3.594,,3.081,,0.0,0.769,,17.336,2.573,,0.0,0.0,1.196,,1.171,0.0,0.0,,-23.371,,,4.591,1.58,0.0,33.23,4.591,-3.878,7.477,7.281,,0.0,,22.38,,0.017,0.025,0.0,2.69,,,11.857,,9.284,284531.0,0.0,35.2733,2.53,2.82,2.20841584
30,2012-10-22,76847510,84331.0,15251.0,16.5100002288818,17.8899993896484,-17.2000007629395,28.0,0.000581857864744961,16.5100002288818,17.8899993896484,1525.0,,1.0,0.000581857864744961,064199,2012-09-30,2012.0,3.0,12.0,RIVR,768475105,RIVER VALLEY BANCORP,2012Q3,2012Q3,Q,2012-10-16,,,,131.724,,,,404.434,1.5178,29.671,,8.392,,1.497,1.5155,1.525,0.0,1.525,0.0,62.217,0.163,,,,0.079,,,0.754,0.845,0.845,,0.0,0.079,2.579,,,404.434,369.763,0.845,-0.779,2.177,1.124,,7.759,,,253.98,,,5.427,,34.671,0.0,,0.0,,,0.279,,,,,,3.25,,1.753,,0.0,0.172,,-10.322,4.869,,0.0,3.0,0.504,,0.504,0.272,1.226,,-5.987,,,2.129,3.885,-0.668,-7.8,2.129,-2.351,3.465,2.701,,0.0,,16.024,,,,0.309,0.572,,,10.233,,5.364,47465.0,0.21,25.803,16.92,19.9999,15.1
31,2012-10-22,81811M10,89424.0,43260.0,3.34999990463257,3.40000009536743,3.40000009536743,1768.0,0.0,3.40000009536743,3.46000003814697,10067.0,3.38000011444092,7.0,0.0,147792,2012-09-30,2012.0,3.0,12.0,SVBI,81811M100,SEVERN BANCORP INC,2012Q3,2012Q3,Q,2012-10-16,,,,61.023,,,,861.766,10.067,107.138,,88.336,,3.027,10.067,10.067,0.0,10.067,0.0,139.119,0.269,,,,,,,0.197,0.558,0.558,,,,20.595,,,861.766,754.624,0.558,-2.831,4.064,0.964,,26.587,,,665.225,,,10.143,0.011,107.142,0.0,,0.0,,,0.406,,,,,,6.079,,3.052,,0.0,0.185,,0.946,10.38,,0.0,0.0,0.816,,0.816,1.151,0.947,,-43.932,,,2.127,9.907,-1.434,36.595,2.127,-8.167,8.283,3.661,,0.0,,32.41,,0.032,1.533,0.002,1.534,,,19.766,,9.386,209685.0,0.0,31.9124,3.17,3.2944,2.3
32,2012-10-22,33646W10,84749.0,15426.0,5.80000019073486,5.80999994277954,5.80000019073486,590.0,-0.0169491358101368,5.80000019073486,5.86999988555908,9751.0,5.80999994277954,3.0,-0.0169491358101368,064584,2012-09-30,2012.0,3.0,12.0,FSBK,33646W100,FIRST SOUTH BANCORP INC/VA,2012Q3,2012Q3,Q,2012-10-16,,,,192.742,,,,717.162,9.7518,88.122,,17.511,,3.057,9.751,11.254,0.0,9.751,1.974,10.31,0.408,,,,4.219,,,0.966,0.966,0.966,,1.387,5.606,18.703,,,717.162,629.04,0.966,-1.433,3.359,1.518,,12.428,,,475.778,,,10.998,-0.055,88.122,1.503,,0.0,,,0.552,,,,,,7.639,,4.582,,0.0,1.625,,-15.263,8.429,,0.0,0.0,1.124,,1.124,0.0,0.0,,-33.238,,,1.909,3.753,-33.872,45.229,1.909,-7.118,-27.254,2.934,,0.0,,34.625,,-0.057,,0.14,1.025,,,23.449,,15.02,310695.0,0.0,47.4874,4.87,4.9,3.7
33,2012-10-22,03074A10,92807.0,7407.0,2.99000000953674,3.0699999332428,3.0,4562.0,0.0,2.84999990463257,3.0,19255.0,2.99000000953674,16.0,0.0,017269,2012-09-30,2012.0,3.0,12.0,ASRV,03074A102,AMERISERV FINANCIAL INC/PA,2012Q3,2012Q3,Q,2012-10-16,,,,262.797,,,,1002.281,20.21,91.311,,33.672,,1.688,20.1615,26.398,0.029,19.255,0.0,25.085,0.35,,,,12.613,,,1.056,1.307,1.307,,0.0,12.613,7.471,,,1002.281,889.97,1.307,-2.512,4.766,1.904,,11.187,2.93,,687.154,,,13.679,0.021,112.311,7.143,10.592,0.0,,,0.597,,,,,,8.913,,7.225,,0.0,1.629,,-1.111,4.593,,17.0,11.0,1.116,,1.116,0.776,0.776,,19.017,,,4.304,6.306,1.258,-24.081,4.304,-7.61,3.953,6.234,,4.147,,41.095,,0.03,1.843,0.122,1.93,,,26.135,,21.542,470424.0,0.0,57.1874,2.97,3.0,2.66
34,2012-10-22,92655510,92874.0,7378.0,3.70000004768372,3.95000004768372,3.9481999874115,2350.0,0.0,3.78999996185303,3.95000004768372,7564.0,3.95000004768372,16.0,0.0,011169,2012-08-31,2012.0,2.0,2.0,VIDE,926555103,VIDEO DISPLAY CORP,2012Q3,2012Q2,Q,2012-10-15,42.842,0.726,8.229,3.762,,,,51.071,7.6465,29.181,16.2,0.028,0.028,8.613,7.5913,9.732,0.008,7.562,16.2,0.305,0.264,,0.0,0.554,1.291,,0.0,0.143,0.143,0.143,,1.102,2.393,34.223,20.782,1.108,51.071,21.89,0.143,0.062,0.552,0.17,21.487,4.467,,,5.656,5.656,12.379,12.379,-0.001,29.181,2.17,0.696,0.0,,0.058,0.027,,,,22.06,0.18,11.827,,3.214,,0.0,0.604,,-0.12,17.296,,13.853,14.228,0.531,,0.531,0.0,0.0,,-0.455,,,0.302,0.356,,-0.552,0.302,0.26,0.887,0.359,,0.09,24.939,24.939,,0.006,-0.433,-0.249,0.057,,,23.947,,6.651,312681.0,0.0,32.8191,4.34,4.5495,3.5101
35,2012-10-22,84129R10,90331.0,45527.0,4.75,4.94000005722046,4.80000019073486,16067.0,0.0105263562873006,4.75,4.90000009536743,5336.0,4.88000011444092,62.0,0.0105263562873006,110164,2012-09-30,2012.0,3.0,12.0,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,2012Q3,2012Q3,Q,2012-10-15,,,,67.068,,,,441.961,5.3218,33.593,,26.875,,1.633,5.3218,5.336,,5.336,7.535,71.31,0.202,,,,0.0,,,0.844,0.844,0.844,,0.0,0.0,9.578,,,441.961,408.368,0.844,-0.663,1.673,0.808,,21.838,,,316.602,,,5.651,,33.593,0.0,0.0,0.0,,,-0.036,,,,,,3.978,,2.345,,0.0,1.547,,8.838,4.626,,1.685,,0.651,,0.651,0.0,0.0,,11.369,,,2.59,3.493,0.274,-6.261,2.59,-1.304,3.73,2.593,,0.0,,16.176,,,-0.077,0.101,0.003,,,11.628,,7.002,453678.0,0.0,22.4112,4.2,4.74,2.2001
36,2012-10-22,80349A20,91858.0,51969.0,18.0400009155273,18.0699996948242,18.0499992370605,1900.0,-5.60049375053495e-06,17.9099998474121,18.2700004577637,3877.0,18.0400009155273,,-5.60049375053495e-06,176999,2012-08-31,2012.0,2.0,2.0,SAR,80349A208,SARATOGA INVESTMENT CORP,2012Q3,2012Q2,Q,2012-10-15,,1.546,,117.204,,,,125.897,3.766,105.442,0.0,6.412,0.674,2.197,3.766,3.877,0.0,3.877,0.0,14.85,0.0,,0.0,0.0,0.0,,0.0,4.871,4.871,4.871,,0.0,0.0,0.0,,,125.897,20.455,4.871,3.557,1.967,4.871,0.0,0.0,0.0,,2.281,0.228,4.164,4.164,,105.442,0.0,0.0,0.0,,0.0,0.0,,,,,0.653,2.197,,,,0.0,0.0,,-0.652,3.917,,3.35,8.5,0.212,,0.0,0.0,0.0,,-5.65,,,8.062,0.933,0.0,0.0,8.062,5.475,4.998,8.062,,0.0,7.783,7.783,,,0.0,,0.0,,,3.917,,,83686.0,0.0,63.9705,16.5,17.35,16.43
37,2012-10-22,G1196210,12964.0,53848.0,9.85000038146973,10.0,-9.92500019073486,0.0,0.00100859592203051,9.85000038146973,10.0,10063.0,,0.0,0.00100859592203051,187588,2012-08-31,2012.0,2.0,2.0,MNGL,G11962100,BLUE WOLF MONGOLIA HLDGS CP,2012Q3,2012Q2,Q,2012-10-15,0.223,80.246,80.246,80.246,,,,80.469,3.4495,5.0,0.0,0.174,0.174,0.0,3.4495,3.253,,3.253,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.699,2.699,2.699,,0.0,0.0,0.0,0.032,75.437,80.469,7.578,2.699,2.812,-0.113,2.699,0.0,0.0,,,0.0,0.0,0.0,0.0,,72.891,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.191,0.0,0.113,,0.113,,0.0,0.0,,-0.219,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.805,,0.0,-0.004,2.805,3.058,-0.215,2.805,,0.0,0.0,0.0,,,0.0,,0.0,,,0.253,,0.253,178550.0,0.0,31.9445,9.82,9.82,9.6
38,2012-10-22,51086610,10297.0,8217.0,12.8000001907349,12.9799995422363,-12.8899993896484,0.0,0.00398660730570555,12.8000001907349,12.9799995422363,5902.0,,0.0,-0.00603783642873168,017076,2012-09-30,2012.0,3.0,12.0,LSBG,510866106,LAKE SUNAPEE BANK GROUP,2012Q3,2012Q3,Q,2012-10-15,,,,251.924,,,,1118.361,5.8493,111.986,,28.839,,2.862,5.8465,6.332,,5.902,18.33,141.866,0.646,,,,28.65,,,1.914,2.03,2.03,,1.427,30.077,10.718,,,1118.361,1006.375,2.03,-2.049,5.57,2.875,,16.573,,,810.307,,,13.002,,111.986,0.43,0.0,,,,0.845,,,,,,7.432,,4.57,,0.0,1.535,,4.099,7.862,,39.736,,1.358,,1.358,0.616,3.023,,66.825,,,6.124,5.644,-7.284,-64.537,6.124,-6.266,1.811,8.74,,0.737,,38.146,,,,1.917,2.616,,,21.782,,13.92,135060.0,0.13,75.8407,12.85,13.3,12.31
39,2012-10-22,12486710,21785.0,6522.0,4.34000015258789,4.34999990463257,-4.34499979019165,0.0,-0.00114945159293711,4.34000015258789,4.34999990463257,6087.0,,,-0.00114945159293711,011930,2012-08-31,2012.0,3.0,11.0,CAW,124867102,CCA INDUSTRIES INC,2012Q3,2012Q3,Q,2012-10-15,32.938,0.029,2.194,1.556,,,,35.132,7.054,25.088,0.003,11.292,10.612,5.684,7.054,7.054,,7.054,0.003,0.0,0.053,,0.0,0.0,0.0,,0.0,0.428,0.428,0.428,,0.783,0.783,10.283,9.981,0.063,35.132,10.044,0.428,0.186,0.573,0.706,2.708,0.638,,,8.953,8.953,13.819,13.819,,25.088,0.0,0.0,0.063,0.108,0.014,0.278,,,,22.957,0.0,13.246,0.179,7.562,,0.0,0.28,,2.912,17.901,,0.0,0.004,0.163,,0.163,0.0,1.482,,-1.486,,,0.818,0.0,-0.823,4.002,0.818,0.375,0.396,1.362,,0.0,42.027,42.027,,,0.122,0.072,0.544,,,40.877,0.572,22.976,495463.0,0.07,32.5189,4.61,4.75,3.61
40,2012-10-22,19202510,84725.0,15450.0,14.6999998092651,16.0,15.9491996765137,1410.0,0.028310539200902,15.1300001144409,15.9300003051758,4446.0,16.0,14.0,0.028310539200902,017715,2012-09-30,2012.0,3.0,12.0,CVLY,192025104,CODORUS VALLEY BANCORP,2012Q3,2012Q3,Q,2012-10-15,,,,270.687,,,,1064.358,4.2578,75.225,,51.259,,3.327,4.208,4.24,0.0,4.24,24.193,35.978,0.353,,,,0.0,,,1.809,1.871,1.871,,,,7.937,,,1064.358,964.133,1.871,-3.06,5.795,2.382,,10.624,,,723.851,,,13.903,0.033,100.225,0.0,,0.0,,,0.511,,,,,,8.108,,4.781,,0.0,0.798,,19.064,9.158,,,10.65,1.05,,1.05,0.321,1.794,,42.985,,,6.94,8.029,-0.151,-33.783,6.94,-7.21,9.862,9.153,,0.0,,40.727,,0.234,0.0,2.727,2.213,,,23.314,,14.156,217844.0,0.11,60.8012,14.3399,16.16,13.25
41,2012-10-22,03740A10,93313.0,53375.0,0.259999990463257,0.280000001192093,0.280000001192093,6600.0,0.0370370000600815,0.280000001192093,0.28999999165535,49159.0,0.270000010728836,,0.0370370000600815,124634,2012-06-30,2012.0,4.0,6.0,AOXG,03740A106,AOXING PHARMACEUTICAL CO INC,2012Q2,2012Q4,Q,2012-10-15,9.522,0.0,35.568,8.608,,,,45.09,49.345,21.88,0.329,3.684,3.684,0.888,49.345,49.615,0.0,49.615,12.275,5.19,0.193,,0.0,0.0,6.909,,11.946,-13.995,-14.007,-13.995,,1.299,8.208,1.805,18.635,5.19,45.09,23.825,-13.995,-0.025,0.128,-14.007,31.263,26.96,0.0,,2.804,2.804,2.672,2.672,0.035,21.265,0.0,0.0,0.0,0.0,0.211,0.0,,,,-9.113,0.518,2.544,0.214,1.656,,0.0,0.752,,0.912,2.747,,,0.164,1.08,,1.08,0.0,0.0,,2.821,-13.399,-13.399,-15.878,2.093,-0.281,-0.752,-15.82,0.534,-1.326,-15.878,,0.0,8.134,8.134,,0.035,0.0,0.0,0.0,,,8.204,0.578,5.457,1772819.0,0.0,16.1298,0.3251,0.5,0.187
42,2012-10-22,04316810,15203.0,357.0,6.19999980926514,6.32000017166138,6.21999979019165,2361.0,-0.00797451194375753,6.19999980926514,6.21999979019165,4036.0,6.25,15.0,-0.00797451194375753,001783,2012-08-31,2012.0,3.0,11.0,ARTW,043168103,ARTS WAY MFG INC,2012Q3,2012Q3,Q,2012-10-15,21.698,0.183,11.196,1.273,,,,32.894,4.0608,16.919,1.15,0.336,0.336,7.884,4.03,4.036,,4.036,1.792,7.589,0.225,,1.876,0.0,,,0.642,0.98,0.98,0.98,4.719,1.09,1.09,13.716,7.484,8.491,32.894,15.975,0.98,0.018,1.832,1.495,,9.923,,,6.232,6.232,11.534,11.534,0.0,16.919,0.0,0.0,0.902,0.0,0.846,0.515,,,,14.214,0.13,9.702,,1.818,,3.004,0.533,,0.217,20.84,,2.881,0.597,0.633,,0.633,0.0,0.0,,1.546,,,2.109,0.332,,-3.537,2.109,0.058,2.208,3.189,,0.0,29.531,29.531,,0.035,-0.034,0.444,1.08,,,25.435,,4.595,477675.0,0.0,27.1138,6.718,8.8,6.15
43,2012-10-22,28147910,31668.0,1477.0,3.89000010490417,4.01999998092651,3.9899001121521,11500.0,-0.0025249719619751,3.91000008583069,3.99000000953674,3943.0,4.01999998092651,18.0,-0.0025249719619751,004225,2012-08-31,2012.0,2.0,2.0,EDUC,281479105,EDUCATIONAL DEVELOPMENT CORP,2012Q3,2012Q2,Q,2012-10-15,15.743,0.886,3.224,1.265,,,,18.967,3.9113,13.826,0.0,0.433,0.433,2.44,3.911,6.041,0.0,3.931,0.775,0.0,,,0.0,0.0,0.0,,0.775,0.138,0.138,0.138,0.0,0.0,0.0,10.981,5.141,0.0,18.967,5.141,0.138,-0.002,,0.219,,1.959,0.0,,3.79,3.768,5.464,5.464,,13.826,2.11,0.069,0.0,,0.0,0.081,,,,10.602,,5.243,0.0,2.803,,0.0,0.017,,-0.327,4.916,,0.0,0.0,,,,0.0,0.94,,-0.353,,,0.488,0.007,,-0.146,0.488,0.001,0.172,0.781,,0.049,12.059,12.059,,,,0.344,0.293,,,11.279,0.0,6.363,299609.0,0.12,15.5275,3.95,4.74,3.75
44,2012-10-22,29410010,33209.0,1557.0,1.75999999046326,1.92999994754791,1.9099999666214,162500.0,0.0730337053537369,1.9099999666214,1.92999994754791,38928.0,1.75999999046326,,0.0730337053537369,004418,2012-07-31,2012.0,4.0,7.0,ENZ,294100102,ENZO BIOCHEM INC,2012Q2,2012Q4,Q,2012-10-15,40.368,0.995,28.755,19.639,,,,69.123,38.798,49.101,0.1,15.076,15.076,13.61,38.798,39.495,,39.278,0.1,0.128,1.124,,0.0,0.0,7.452,,0.0,-27.143,-27.143,-27.143,,11.192,18.644,8.8,18.956,1.066,69.123,20.022,-27.143,-0.287,-2.823,-29.074,31.6,9.116,,-0.195,14.135,14.135,26.41,26.41,0.124,49.101,0.217,0.0,0.938,-1.762,0.0,-1.931,,,,21.412,,29.233,1.377,15.623,,1.15,1.364,,0.915,51.657,,0.0,0.154,4.477,,4.316,0.0,0.0,,-0.154,-22.4,-24.54,-39.269,,0.199,7.461,-39.269,-0.442,-5.972,-40.921,,0.0,103.083,103.083,,0.719,-1.762,0.07,-1.652,,,114.406,6.293,62.749,16064779.0,0.0,58.917,1.5,2.8,1.43
45,2012-10-22,46092710,85559.0,15848.0,3.99000000953674,4.09999990463257,3.99000000953674,8846.0,-0.00274929217994213,3.99000000953674,4.0,21590.0,4.05000019073486,37.0,-0.00274929217994213,065971,2012-09-30,2012.0,3.0,12.0,IBCA,460927106,INTERVEST BANCSHARES CORP,2012Q3,2012Q3,Q,2012-10-15,,,,496.048,,,,1751.88,21.4498,182.58,,97.938,,9.223,21.4498,21.59,,21.59,0.0,69.487,0.086,,,,0.0,,,2.225,2.678,2.678,,0.0,0.0,27.186,,,1751.88,1544.772,2.678,-3.337,8.401,4.978,,3.919,,,1126.789,,,20.269,0.309,207.108,0.0,31.992,0.0,,,2.3,,,,,,11.868,,2.645,,0.0,0.075,,64.405,29.964,,,10.5,0.26,,0.26,1.345,0.0,,-232.069,,,8.692,30.264,0.0,266.988,8.692,-9.131,29.486,16.012,,0.0,,63.204,,0.885,6.844,0.733,7.32,,,37.801,,7.837,1212169.0,0.0,,3.8,3.9,3.51
46,2012-10-22,46358810,88788.0,40979.0,16.6599998474121,16.9981994628906,16.7000007629395,10119.0,0.00240698293782771,16.5400009155273,16.9899997711182,1813.0,16.75,40.0,0.00240698293782771,141158,2012-06-30,2012.0,4.0,6.0,IRCP,463588103,IRSA PROPIEDADES COMERCIALES,2012Q2,2012Q4,SA,2012-10-15,111.362,9.22,440.311,89.633,,,,551.673,64.115,183.578,6.887,33.349,22.725,15.569,31.496,31.497,,31.497,15.666,154.742,24.729,,0.0,0.0,2.447,,8.779,72.683,75.772,72.683,,7.761,10.208,1.708,122.26,212.929,551.673,335.189,72.683,-6.307,157.078,113.843,606.521,350.678,,,66.799,57.125,204.766,204.766,,216.484,0.0,1.972,24.109,-5.373,23.371,38.071,,,,-10.898,15.747,47.688,,32.119,,10.746,26.134,,-9.222,15.569,,0.0,31.959,25.04,,24.729,0.0,55.964,,-91.765,,,75.772,,8.01,-55.743,72.683,-6.307,138.286,113.843,,0.0,204.766,204.766,,,,31.618,38.071,,,47.688,,32.119,318674.0,0.0,,14.54,19.09,10.25
47,2012-10-22,16941J20,91661.0,51549.0,1.75,1.79999995231628,1.75010001659393,10289.0,-0.0277221873402595,1.75,1.78999996185303,3881.0,1.75999999046326,26.0,-0.0277221873402595,176369,2012-06-30,2012.0,4.0,6.0,CPSL,16941J205,CHINA PRECISION STEEL INC,2012Q2,2012Q4,Q,2012-10-15,115.58,0.0,69.966,1.98,,,,185.546,46.57,118.87,0.0,1.603,1.603,38.794,46.57,46.57,0.0,46.57,43.447,0.0,1.861,,2.254,0.0,0.1,,43.447,-9.019,-9.019,-9.019,6.629,1.88,1.98,15.516,66.676,0.0,185.546,66.676,-9.019,-0.001,-6.359,-9.051,101.927,67.986,0.0,,60.407,59.117,37.65,37.65,,118.87,0.0,0.0,0.0,0.0,5.756,-0.032,,,,48.904,0.831,44.008,,5.214,,0.0,0.34,,-1.105,142.429,,0.0,0.0,9.044,,6.568,0.0,0.0,,-2.697,,,-16.949,2.0,9.638,-0.284,-16.949,0.089,1.832,-16.954,,0.0,142.974,142.974,,,0.0,0.027,-0.005,,,150.345,,7.916,3737392.0,0.0,13.8732,0.2979,0.4999,0.2001
48,2012-10-22,69937430,91279.0,50732.0,4.92000007629395,5.11499977111816,5.0,324862.0,-0.0157480165362358,5.0,5.01000022888184,18619.0,5.07999992370605,1188.0,-0.0157480165362358,015539,2012-06-30,2012.0,2.0,12.0,PRTK,699374302,PARATEK PHARMACEUTCLS INC,2012Q2,2012Q2,Q,2012-10-12,4.248,0.598,,0.598,,,,5.12,35.807,-93.859,0.0,3.315,3.315,10.697,35.5865,16.577,,16.577,1.337,0.0,0.124,,0.191,0.437,0.0,,1.337,-10.206,-10.206,-10.206,,0.0,,0.0,17.369,,5.12,,,-0.841,-7.876,-10.206,,0.274,,,0.031,0.031,2.821,2.821,0.058,,0.0,0.0,0.0,,0.0,0.0,,,,,1.365,,8.282,,,0.0,0.009,,0.858,10.697,,0.0,0.0,0.124,,0.124,0.0,0.0,,5.813,,,-10.206,,0.0,0.095,,-0.841,-5.05,-10.206,,0.0,2.821,2.821,,0.058,0.0,,0.0,,,,8.282,,,,,,,
49,2012-10-22,58306220,84746.0,15429.0,2.25,2.3199999332428,2.3199999332428,1745.0,-0.0218399576842785,2.30999994277954,2.50999999046326,1306.0,2.25999999046326,11.0,-0.0218399576842785,064595,2012-08-31,2012.0,2.0,2.0,MEAD,583062203,MEADE INSTRUMENTS CORP,2012Q3,2012Q2,Q,2012-10-12,12.745,0.104,0.955,0.723,,,,13.7,1.168,8.808,0.0,0.668,0.668,3.373,1.168,1.173,,1.173,0.0,0.0,0.067,,0.0,0.0,0.0,,0.0,-0.973,-0.973,-0.973,,0.619,0.619,9.219,4.871,0.021,13.7,4.892,-0.973,0.0,-0.906,-0.973,6.342,0.232,,,2.535,2.535,3.984,3.984,0.014,8.808,0.0,0.0,0.0,,0.0,0.0,,,,7.874,0.0,4.89,0.261,1.517,,0.0,0.115,,-3.236,6.533,,0.0,0.0,0.144,,0.144,0.0,0.0,,0.0,,,-1.404,,-2.586,-0.11,-1.404,0.0,-3.126,-1.404,,0.0,8.088,8.088,,0.023,0.0,,0.0,,,9.641,0.533,3.108,128518.0,0.0,4.0255,3.4318,3.75,3.1201
